2024-02-27 17:33:04.179377,True,False,True,Pass
2024-04-14 17:33:04.179377,False,False,True,Needs Improvement
2024-03-19 17:33:04.179377,False,True,False,Needs Improvement
2023-12-01 17:33:04.179377,False,True,True,Fail
2023-07-12 17:33:04.179377,False,True,True,Fail
2023-11-19 17:33:04.179377,True,True,False,Fail
2024-02-21 17:33:04.179377,False,False,True,Pass
2024-01-02 17:33:04.179377,True,True,True,Pass
2023-05-08 17:33:04.179377,True,True,True,Fail
2023-08-14 17:33:04.179377,True,False,True,Pass
2023-08-19 17:33:04.179377,True,False,True,Pass
2023-10-20 17:33:04.179377,True,False,True,Fail
2023-09-28 17:33:04.179377,True,True,False,Fail
2023-11-05 17:33:04.179377,True,True,True,Pass
2023-10-28 17:33:04.179377,False,True,True,Pass
2023-11-13 17:33:04.179377,False,True,False,Needs Improvement
2023-08-15 17:33:04.179377,True,False,True,Pass
2024-02-10 17:33:04.179377,True,True,True,Fail
2023-11-26 17:33:04.179377,False,True,False,Pass
2024-03-06 17:33:04.179377,True,True,False,Pass
2023-09-25 17:33:04.179377,True,False,True,Fail
2023-06-14 17:33:04.179377,False,True,False,Pass
2023-11-18 17:33:04.179377,False,False,False,Pass
2023-08-13 17:33:04.179377,True,False,True,Needs Improvement
2023-10-02 17:33:04.179377,True,True,True,Fail
2024-03-21 17:33:04.179377,True,False,False,Needs Improvement
2023-12-31 17:33:04.179377,True,False,False,Needs Improvement
2023-11-18 17:33:04.179377,False,True,False,Needs Improvement
2024-04-19 17:33:04.179377,False,False,False,Fail
2023-11-14 17:33:04.179377,False,False,True,Pass
2023-06-29 17:33:04.179377,False,True,False,Pass
2023-08-09 17:33:04.179377,False,False,True,Fail
2023-07-25 17:33:04.179377,True,False,True,Needs Improvement
2023-10-02 17:33:04.179377,False,False,False,Needs Improvement
2023-10-07 17:33:04.179377,False,True,True,Fail
2023-12-11 17:33:04.179377,True,False,True,Needs Improvement
2023-08-14 17:33:04.179377,False,True,False,Needs Improvement
2023-09-07 17:33:04.179377,False,False,True,Needs Improvement
2023-10-31 17:33:04.179377,False,True,True,Fail
2023-06-25 17:33:04.179377,False,True,False,Needs Improvement
2023-08-03 17:33:04.179377,False,True,False,Needs Improvement
2023-08-15 17:33:04.179377,True,True,False,Fail
2023-11-18 17:33:04.179377,True,True,True,Fail
2023-05-27 17:33:04.179377,True,False,False,Fail
2024-03-13 17:33:04.179377,True,False,False,Needs Improvement
2023-08-21 17:33:04.179377,False,True,True,Pass
2023-10-07 17:33:04.179377,True,True,False,Pass
2023-12-20 17:33:04.179377,True,False,True,Pass
2024-04-06 17:33:04.179377,False,True,True,Fail
2023-05-31 17:33:04.179377,False,True,True,Fail
2023-05-02 17:33:04.179377,False,True,False,Needs Improvement
2023-06-24 17:33:04.179377,True,False,False,Fail
2024-02-20 17:33:04.179377,False,False,False,Fail
2024-02-25 17:33:04.179377,False,True,False,Fail
2023-05-04 17:33:04.179377,False,True,True,Needs Improvement
2024-01-14 17:33:04.179377,False,False,True,Fail
2024-03-03 17:33:04.179377,True,False,False,Needs Improvement
2024-02-29 17:33:04.179377,False,True,False,Pass
2023-09-02 17:33:04.179377,True,False,False,Pass
2023-07-03 17:33:04.179377,True,False,True,Pass
2023-12-08 17:33:04.179377,True,False,True,Needs Improvement
2023-05-11 17:33:04.179377,False,False,False,Needs Improvement
2024-03-31 17:33:04.179377,False,False,True,Pass
2024-02-13 17:33:04.179377,False,True,True,Pass
2024-04-01 17:33:04.179377,True,True,True,Needs Improvement
2023-07-03 17:33:04.179377,True,True,False,Needs Improvement
2023-10-03 17:33:04.179377,True,False,False,Pass
2023-06-27 17:33:04.179377,True,False,True,Fail
2023-05-03 17:33:04.179377,True,False,True,Fail
2024-02-20 17:33:04.179377,False,True,True,Needs Improvement
2023-07-13 17:33:04.179377,False,False,False,Fail
2023-06-12 17:33:04.179377,False,True,False,Fail
2023-10-21 17:33:04.179377,False,False,True,Fail
2024-04-04 17:33:04.179377,True,True,True,Fail
2023-08-07 17:33:04.179377,True,False,True,Pass
2023-12-26 17:33:04.179377,False,True,True,Fail
2024-04-17 17:33:04.179377,False,True,False,Fail
2023-11-06 17:33:04.179377,False,True,True,Fail
2023-08-31 17:33:04.179377,True,True,True,Fail
2024-04-04 17:33:04.179377,False,False,True,Fail
2023-09-23 17:33:04.179377,False,False,True,Fail
2024-01-12 17:33:04.179377,False,False,True,Pass
2023-06-11 17:33:04.179377,True,False,False,Needs Improvement
2023-12-26 17:33:04.179377,False,False,False,Fail
2023-08-17 17:33:04.179377,True,True,True,Fail
2023-11-09 17:33:04.179377,False,True,False,Fail
2024-03-15 17:33:04.179377,False,True,False,Pass
2023-11-14 17:33:04.179377,False,False,False,Pass
2024-03-17 17:33:04.179377,False,True,True,Fail
2023-08-31 17:33:04.179377,False,False,False,Pass
2023-12-18 17:33:04.179377,True,True,False,Fail
2024-02-29 17:33:04.179377,False,False,True,Pass
2024-01-02 17:33:04.179377,True,False,False,Needs Improvement
